Unnamed: 0,Unnamed: 1,개념설명,국내 산업규모 (2022),국내 추정여부 (2022),국내 추정근거 (2022),출처 (국내 2022),국내 산업규모 (2023),국내 추정여부 (2023),국내 추정근거 (2023),출처 (국내 2023),국내 산업규모 (2024),국내 추정여부 (2024),국내 추정근거 (2024),출처 (국내 2024),해외 산업규모 (2022),해외 추정여부 (2022),해외 추정근거 (2022),출처 (해외 2022),해외 산업규모 (2023),해외 추정여부 (2023),해외 추정근거 (2023),출처 (해외 2023),해외 산업규모 (2024),해외 추정여부 (2024),해외 추정근거 (2024),출처 (해외 2024)
F020208,종이,식물의 섬유를 물에 풀어 평평하면서 얇게 서로 엉기도록 하여 물을 빼고 말린 것,15868000,True,"한국 종이 포장 시장 규모가 2022년에 약 158.68억 달러(한화 약 1.58조 원)로 추정되며, 2023년 약 173.9억 달러(약 1.74조 원), 2024년은 연평균 성장률을 감안하여 약 1.8조 원으로 추정. 종이제품 전체 시장 규모는 132억 달러(2023년 기준)에서 연평균 5.1% 성장하는 추세 기반으로 산출",https://www.mordorintelligence.kr/industry-reports/south-korea-paper-packaging-market,17390000,True,동일한 성장률과 시장 보고서에 기반한 추정치,https://www.sphericalinsights.com/ko/reports/south-korea-paper-products-market,18000000,True,2023년부터의 CAGR 5.1%를 적용해 성장 추정,https://www.sphericalinsights.com/ko/reports/south-korea-paper-products-market,344430000000,False,"2024년 전 세계 펄프 및 제지 시장 규모가 약 3444억 달러로 평가되며 2023년 3,516억 달러로 성장. 2024년은 3620억 달러 이상으로 예상되는 성장 추세 반영",https://www.databridgemarketresearch.com/ko/reports/global-pulp-and-paper-market,351600000000,False,글로벌 펄프 및 제지 시장 보고서 기반 수치,https://www.databridgemarketresearch.com/ko/reports/global-pulp-and-paper-market,362000000000,True,글로벌 연평균 성장률 1.7%를 적용한 추정치,https://www.fortunebusinessinsights.com/ko/pulp-and-paper-market-103447
F020209,무선충전기,"문서 보관 및 정리를 위한 투명,반투명 폴더",21800,True,"한국 내 무선 충전기 시장은 글로벌 시장의 아시아 태평양 점유율과 한국의 전자 기기 및 전기차 보급률, GDP 대비 기술 투자 규모 등을 고려하여 글로벌 시장 대비 약 0.3%로 추정됨. 2022년 글로벌 무선 충전기 시장이 약 58억 달러였으며, 2023년 71억 달러, 2024년 88억 4천만 달러 규모로 성장하는 점을 반영해 국내 시장을 환율 1300...",https://www.giikorea.co.kr/report/coh1349845-wireless-charging-market-by-component-by.html,27300,True,"글로벌 시장의 연평균 성장률 22.9%를 적용해 2022년 대비 성장률을 반영, 한국 내 시장 점유율과 기술 보급률 증가 추세를 고려하여 27,300천원으로 추정.",https://www.giikorea.co.kr/report/coh1349845-wireless-charging-market-by-component-by.html,33500,True,"2023년 대비 2024년 글로벌 시장 성장률 약 24%를 적용, 한국 내 점유율 유지와 시장 확대를 감안해 33,500천원으로 추정.",https://www.giikorea.co.kr/report/coh1349845-wireless-charging-market-by-component-by.html,58000000,False,"글로벌 무선 충전기 시장은 58억 달러 규모로 평가되었으며, 22.9%의 CAGR로 성장 중임. 시장 확대 요인으로 전기차, 스마트폰, 웨어러블 및 기타 전자기기의 무선 충전 확대가 주요 원인임.[5][6]",https://www.giikorea.co.kr/report/coh1349845-wireless-charging-market-by-component-by.html,71200000,False,2022년 대비 22.9% 성장률 적용하여 71억 2천만 달러로 추정됨.[5][6],https://www.giikorea.co.kr/report/coh1349845-wireless-charging-market-by-component-by.html,88400000,False,"23.5%의 CAGR을 적용해 88억 4천만 달러로 예상됨, 차량용 무선충전 시장과 소비자 전자 무선충전 시장이 모두 성장 중임.[1][5][6]",https://www.giikorea.co.kr/report/infi1440987-global-wireless-chargers-market.html
F020210,페그보드(타공판),벽이나 판에 구멍이 뚫려 있어 다양한 도구나 소품을 걸어 정리할 수 있는 보드,,,,,,,,,,,,,,,,,,,,,,,,
F020211,책상매트,책상 위에 두고 사용하여 외부요인으로부터 책상을 보호하는 역할을 함,,,,,,,,,,,,,,,,,,,,,,,,
F020212,북스탠드,책을 세우는 대,,,,,,,,,,,,,,,,,,,,,,,,
F020213,마그네틱 정리대,자석을 이용해 사무용품이나 소품을 붙여 정리하는 보관대,,,,,,,,,,,,,,,,,,,,,,,,
F020214,책상 스탠드,책상 위에 올려 사용하는 조명 또는 거치대,,,,,,,,,,,,,,,,,,,,,,,,
F020215,플래너,일정한 기간동안의 계획 및 일정을 작성할 수 있는 것,,,,,,,,,,,,,,,,,,,,,,,,
F020216,일기장,"그날그날 겪은 일이나 생각, 느낌 따위를 적는 장부",,,,,,,,,,,,,,,,,,,,,,,,
F020217,사무기기 소매업,"	프린터, 복합기, 팩스, 프로젝터 등 사무용 기기 판매",,,,,,,,,,,,,,,,,,,,,,,,
F020218,칠판,검정이나 초록색 따위의 칠을 하여 그 위에 분필로 글씨를 쓰거나 그림을 그리게 만든 판,,,,,,,,,,,,,,,,,,,,,,,,
F020219,클립,탄력이나 나선을 이용하여 종이나 서장같은 것을 끼워 두는 기구.,,,,,,,,,,,,,,,,,,,,,,,,
F020220,라벨지,인쇄가 가능하게 만들어진 스티커 종이,,,,,,,,,,,,,,,,,,,,,,,,
F020221,색지,여러 가지 색깔로 물들인 종이,,,,,,,,,,,,,,,,,,,,,,,,
F020222,모듈 책상,사용자의 필요에 따라 조립하거나 확장할 수 있는 책상,,,,,,,,,,,,,,,,,,,,,,,,
F020223,화이트보드,펜으로 자유롭게 쓰고 지울 수 있는 평면 보드로 아이디어 정리와 협업에 사용,,,,,,,,,,,,,,,,,,,,,,,,
F020224,스테이플 리무버,"문서, 자료, 파일 등에서 스테이플러로 고정된 철심을 손쉽게 제거하여 문서 손상 최소화, 안전성, 다양한 크기와 디자인 제공",,,,,,,,,,,,,,,,,,,,,,,,
F020225,바인더,"서류, 신문, 잡지 따위를 철하여 꽂는 물건.",,,,,,,,,,,,,,,,,,,,,,,,
F020301,드로잉도구,드로잉 하는데 필요한 도구,,,,,,,,,,,,,,,,,,,,,,,,
F020302,만들기재료,무언가를 만드는데 필요한 물품들,,,,,,,,,,,,,,,,,,,,,,,,
F020303,접착제,두 물체를 서로 붙이는 데 쓰는 물질,,,,,,,,,,,,,,,,,,,,,,,,
F020304,수업준비물,수업을 진행하기 위해 준비해야하는 용품들,,,,,,,,,,,,,,,,,,,,,,,,
F020305,캔버스,다양한 환경 정보를 실시간으로 측정해 앱과 연동하는 디지털 기기,,,,,,,,,,,,,,,,,,,,,,,,
F020306,필기류,"필기하는 데에 쓰는 여러 종류의 물건. 종이, 먹, 붓, 볼펜이나 연필 따위를 이름",,,,,,,,,,,,,,,,,,,,,,,,
F020307,"필통, 파우치","연필이나 볼펜, 지우개 따위를 넣어 가지고 다니는 작은 상자 모양의 물건.",,,,,,,,,,,,,,,,,,,,,,,,
F020308,색연필,"심을 납, 찰흙, 백악 따위의 광물질 물감을 섞어서 여러 가지 색깔이 나게 만든 연필",,,,,,,,,,,,,,,,,,,,,,,,
F020309,채색도구,색을 입히는 도구,,,,,,,,,,,,,,,,,,,,,,,,
F030101,남성 쉐이빙 케어,남성이 면도하는데 필요한 화장품들,,,,,,,,,,,,,,,,,,,,,,,,
F030102,남성 헤어케어,머리 모양을 만들거나 모발의 건강을 위하여 머리에 사용하는 여러 가지 남성용 물품,,,,,,,,,,,,,,,,,,,,,,,,
F030103,남성 메이크업,색조화장을 하기 위해 사용되는 남성용 물품.,,,,,,,,,,,,,,,,,,,,,,,,
F030104,남성스킨,액상 타입으로 피부를 진정시키고 세안으로 빼앗긴 수분을 공급해 주는 남성용 화장품,,,,,,,,,,,,,,,,,,,,,,,,
F030105,남성로션,피부의 각층에 수분을 주어 피부표면을 다듬는 작용을 하는 남성용 수용성 화장품,,,,,,,,,,,,,,,,,,,,,,,,
F030106,바디 케어,신체 위생과 아름다움을 향상시키는 일련의 방법,,,,,,,,,,,,,,,,,,,,,,,,
F030201,네일아트소품,손톱에 매니큐어를 다양한 방식으로 바르거나 액세서리 등으로 장식하는 일에 필요한 소품,,,,,,,,,,,,,,,,,,,,,,,,
F030202,매니큐어,손톱이나 발톱에 색을 칠해 꾸밈. 또는 그런 화장품.,,,,,,,,,,,,,,,,,,,,,,,,
F030203,베이스메이크업,색조 화장이 잘되도록 피부를 매끄럽게 정리하는 화장,,,,,,,,,,,,,,,,,,,,,,,,
F030204,바디메이크업,화장품을 바르고 매만져 몸을 곱게 꾸미는 행위,,,,,,,,,,,,,,,,,,,,,,,,
F030205,눈썹관리도구,눈썹을 깔끔하게 다듬고 정리하는데 필요한 도구,,,,,,,,,,,,,,,,,,,,,,,,
F030206,화장품 용기,화장품을 담는 그릇,,,,,,,,,,,,,,,,,,,,,,,,
F030207,색조메이크업,"입술, 눈, 볼 등을 치장하는 화장품.",,,,,,,,,,,,,,,,,,,,,,,,
F030208,헤어소품,헤어 메이크업 하는데 사용되는 작은 도구들,,,,,,,,,,,,,,,,,,,,,,,,
F030209,화장솜,화장품을 바르거나 닦아 내는 데 사용하는 솜.,,,,,,,,,,,,,,,,,,,,,,,,
F030210,네일케어도구,손톱을 건강하고 아름답게 유지하기 위해 화장품이나 약품 따위를 써서 피부를 가꾸는 일에 필요한 도구,,,,,,,,,,,,,,,,,,,,,,,,
F030211,화장대 거울,화장할 때에 쓰는 기구에 있는 거울,,,,,,,,,,,,,,,,,,,,,,,,
F030212,메이크업 소품,메이크업 하는데 사용되는 작은 도구들,,,,,,,,,,,,,,,,,,,,,,,,
F030213,면봉,끝에 솜을 말아 붙인 가느다란 막대,,,,,,,,,,,,,,,,,,,,,,,,
F030301,남성향수,향료를 알코올 등에 녹여서 만든 남성을 타깃으로 한 액체 화장품,,,,,,,,,,,,,,,,,,,,,,,,
F030302,드레스퍼퓸,옷이나 섬유에 밴 나쁜 냄새를 없애며 향기를 더하기 위해 뿌리는 향수.,,,,,,,,,,,,,,,,,,,,,,,,
F030303,선크림,자외선을 차단하기 위해 사용하는 화장품,,,,,,,,,,,,,,,,,,,,,,,,
F030304,스킨,액상 타입으로 피부를 진정시키고 세안으로 빼앗긴 수분을 공급해 주는 화장품,,,,,,,,,,,,,,,,,,,,,,,,
F030305,기능성 케어 제품,기능이 있거나 기능을 보강한 화장품.,,,,,,,,,,,,,,,,,,,,,,,,
F030306,여성향수,향료를 알코올 등에 녹여서 만든 여성을 타깃으로 한 액체 화장품,,,,,,,,,,,,,,,,,,,,,,,,
F030307,"마스크,팩","보습, 각질 제거, 영양 공급 따위를 위해서 얼굴에 사용하는 팩",,,,,,,,,,,,,,,,,,,,,,,,
F030308,태닝,피부를 햇볕에 노출시켜 갈색으로 태우는 일.,,,,,,,,,,,,,,,,,,,,,,,,
F030309,로션,피부의 각층에 수분을 주어 피부표면을 다듬는 작용을 하는 수용성 화장품.,,,,,,,,,,,,,,,,,,,,,,,,
F030401,랩앤아이리무버,입술과 눈화장 마스카라를 지우는 클렌징 제품,,,,,,,,,,,,,,,,,,,,,,,,
F030402,바디로션/크림, 몸에 바르는 로션,,,,,,,,,,,,,,,,,,,,,,,,
F030403,바디용품,몸 전체의 피부를 건강하고 촉촉하게 유지하는 데 필요한 여러 가지 물품,,,,,,,,,,,,,,,,,,,,,,,,
F030404,샤워용품,물로 몸을 씻는데 필요한 물품,,,,,,,,,,,,,,,,,,,,,,,,
F030405,샴푸,비누 등의 세제를 사용하여 두피나 모발에 붙어 있는 땀·피지·먼지 등을 씻어내는 일,,,,,,,,,,,,,,,,,,,,,,,,
F030406,"린스,트리트먼트",손상된 모발에 화학 성분의 영양분을 공급하는 미용제품,,,,,,,,,,,,,,,,,,,,,,,,
F030407,염색약,염색을 할 때에 물감과 함께 풀어서 물이 잘 들도록 해 주는 약품.,,,,,,,,,,,,,,,,,,,,,,,,
F030408,클렌징 로션,얼굴의 화장을 닦아 내기 위하여 사용하는 로션 형태의 화장품.,,,,,,,,,,,,,,,,,,,,,,,,
F030409,클렌징 비누,얼굴의 화장을 깨끗이 닦아 내기 위하여 사용하는 세숫비누,,,,,,,,,,,,,,,,,,,,,,,,
F030410,클렌징 티슈,세수하기 전에 얼굴 또는 피부에 바른 화장품을 깨끗이 닦아 내는 데 사용하는 미용 티슈,,,,,,,,,,,,,,,,,,,,,,,,
F030411,"두피, 탈모케어",손상된 머리카락에 영양을 주어 머릿결을 좋게 만드는 미용법,,,,,,,,,,,,,,,,,,,,,,,,
F030412,스크럽/필링,피부의 각질을 제거하기 위해 사용하는 크림,,,,,,,,,,,,,,,,,,,,,,,,
F030413,클렌징크림,얼굴의 화장을 깨끗이 닦아 내는 데 사용하는 화장용 크림.,,,,,,,,,,,,,,,,,,,,,,,,
F030414,입욕용품,목욕을 좀 더 쾌적하게 하기 위하여 쓰는 화장품으로 주로 욕조에 넣어 쓰는 것,,,,,,,,,,,,,,,,,,,,,,,,
F030415,파마약,파마를 할 때 원하는 머리 모양을 만들기 위하여 바르는 약품.,,,,,,,,,,,,,,,,,,,,,,,,
F030416,헤어스타일링,머리에 모양을 내는 일,,,,,,,,,,,,,,,,,,,,,,,,
F030417,클렌징폼,거품을 일으켜서 얼굴에 남아 있는 화장 찌꺼기나 노폐물을 제거할 수 있게 만든 화장품.,,,,,,,,,,,,,,,,,,,,,,,,
F030418,클렌징오일,얼굴의 화장을 깨끗이 지우는 데 사용하는 기름 형태의 화장품,,,,,,,,,,,,,,,,,,,,,,,,
F030419,클렌징워터,얼굴의 화장을 깨끗이 닦아 내기 위해 사용하는 액상 형태의 화장품,,,,,,,,,,,,,,,,,,,,,,,,
F030420,클렌징 시트,얼굴의 화장을 깨끗이 닦아 내는 천,,,,,,,,,,,,,,,,,,,,,,,,
F040101,건강관리용품,"건강의 유지와 증진, 질병의 예방 따위를 꾀하는데 사용하는 용품",,,,,,,,,,,,,,,,,,,,,,,,
F040102,스마트 체온조절 이불,사용자의 체온과 환경에 맞춰 온도를 자동 조절해 쾌적한 수면을 돕는 이불,,,,,,,,,,,,,,,,,,,,,,,,
F040103,복약 알림기,머리카락을 고정하거나 스타일링에 사용하는 착용형 액세서리,,,,,,,,,,,,,,,,,,,,,,,,
F040104,혈압계,"	스킨케어, 메이크업, 향수 등 뷰티 제품을 판매",,,,,,,,,,,,,,,,,,,,,,,,
F040105,마사지용품,손으로 몸을 두드리거나 주물러서 피의 순환을 도와주는 일에 사용하는 용품,,,,,,,,,,,,,,,,,,,,,,,,
F040106,마스크,병균이나 먼지 따위를 막기 위하여 입과 코를 가리는 물건,,,,,,,,,,,,,,,,,,,,,,,,
F040107,의료기기 소매업,"	병원용, 가정용 의료기기 및 재활기구를 판매",,,,,,,,,,,,,,,,,,,,,,,,
F040108,웨어러블 헬스케어기기,몸에 착용하여 사용자의 건강을 관리할 수 있는 기기,,,,,,,,,,,,,,,,,,,,,,,,
F040109,무통 주사 패치,미세 침을 활용해 피부에 통증 없이 약물을 전달하는 패치형 주사,,,,,,,,,,,,,,,,,,,,,,,,
F040110,자세교정 기구,센서나 장치를 통해 사용자의 자세를 감지하고 올바른 자세로 유도하는 기구,,,,,,,,,,,,,,,,,,,,,,,,
F040111,가발 소매업,	패션용 또는 의료용 가발을 전문적으로 판매,,,,,,,,,,,,,,,,,,,,,,,,
F040112,이비인후과 의원,"귀, 코, 목 등 관련 질환을 외래 중심으로 진단·치료하는 전문 의료기관",,,,,,,,,,,,,,,,,,,,,,,,
F040113,알러지 스티커,알레르기 정보를 표시해 위험 식품이나 환경을 쉽게 알릴 수 있는 스티커,,,,,,,,,,,,,,,,,,,,,,,,
F040114,활동보조 기구,신체 활동을 보조하거나 이동을 돕는 다양한 도구,,,,,,,,,,,,,,,,,,,,,,,,
F040115,"소독, 구충, 방제 서비스업","	병원균, 해충, 바이러스 등 유해 생물의 확산 방지 및 제거를 목적으로 하는 위생 안전 서비스업",,,,,,,,,,,,,,,,,,,,,,,,
F040116,반려동물용품,반려동물의 생활을 편리하고 건강하게 하기 위한 물품 또는 서비스,,,,,,,,,,,,,,,,,,,,,,,,
F040117,보호대,신체 등을 보호하기 위해 대거나 두르는 도구,,,,,,,,,,,,,,,,,,,,,,,,
F040118,수면케어(용품),수면에 도움을 주는 용품,,,,,,,,,,,,,,,,,,,,,,,,
F040119,찜질용품,"신체의 일부에 온열 자극 또는 한랭자극을 주어 병변의 치료과정촉진, 통증의 완화, 국소의 안정 및 환자의 기분호전에 효과를 올리는데 필요한 용품",,,,,,,,,,,,,,,,,,,,,,,,
F040201,건전지,전해액과 화학 물질을 종이나 솜에 흡수시키거나 반죽된 형태로 만들어 유동성 액체를 사용하지 않고 제조한 전지,,,,,,,,,,,,,,,,,,,,,,,,
F040202,멀티탭,여러 개의 플러그를 꽂을 수 있게 만든 이동식 콘센트,,,,,,,,,,,,,,,,,,,,,,,,
F040203,스마트 측정기기,케이블 없이 전자기기를 올려놓으면 충전되는 기기,,,,,,,,,,,,,,,,,,,,,,,,
F040204,피난 유도등,비상시 탈출 경로를 밝히고 안내하는 조명 장치,,,,,,,,,,,,,,,,,,,,,,,,
